account_id,date,type,operation,amount,balance,k_symbol,bank,account
206.0,369.0,2.0,5.0,58.0,3575.0,2.0,13.0,1708.0
192.0,336.0,2.0,5.0,223.0,5236.0,3.0,13.0,1658.0
658.0,210.0,1.0,2.0,930.0,20607.0,1.0,13.0,1692.0
157.0,266.0,2.0,0.0,72147.0,-2199.0,7.0,13.0,1711.0
51.0,216.0,2.0,5.0,261.0,600.0,6.0,13.0,1711.0
50.0,222.0,2.0,5.0,251.0,826.0,6.0,13.0,1711.0
462.0,374.0,2.0,5.0,499.0,2100.0,6.0,13.0,1573.0
789.0,332.0,2.0,2.0,110.0,9072.0,0.0,13.0,1713.0
89.0,276.0,2.0,5.0,188.0,2905.0,4.0,13.0,1704.0
1165.0,284.0,1.0,1.0,1028.0,41215.0,2.0,13.0,1713.0
799.0,318.0,2.0,5.0,1923.0,-2463.0,7.0,13.0,1696.0
375.0,176.0,0.0,2.0,735.0,12455.0,2.0,13.0,1698.0
1221.0,340.0,1.0,0.0,4155.0,63616.0,5.0,11.0,1709.0
1120.0,250.0,1.0,1.0,1687.0,40684.0,3.0,13.0,1708.0
214.0,120.0,0.0,1.0,3090.0,12889.0,5.0,12.0,1598.0
184.0,193.0,1.0,3.0,324.0,5169.0,1.0,13.0,1708.0
798.0,439.0,2.0,5.0,95.0,-2994.0,7.0,13.0,1709.0
429.0,71.0,2.0,5.0,43162.0,-1841.0,7.0,12.0,1683.0
190.0,211.0,1.0,0.0,50400.0,1938.0,7.0,12.0,1680.0
297.0,274.0,2.0,5.0,904.0,-815.0,7.0,13.0,1700.0
721.0,190.0,0.0,2.0,1374.0,22101.0,2.0,13.0,1690.0
203.0,171.0,2.0,5.0,4206.0,5866.0,7.0,13.0,1643.0
123.0,285.0,2.0,5.0,90.0,3520.0,1.0,13.0,1711.0
724.0,323.0,1.0,0.0,38453.0,14259.0,7.0,11.0,1677.0
1211.0,440.0,2.0,0.0,56100.0,37505.0,7.0,10.0,1702.0
420.0,191.0,1.0,2.0,750.0,13957.0,1.0,13.0,1697.0
202.0,331.0,2.0,5.0,57.0,3389.0,1.0,13.0,1712.0
698.0,262.0,1.0,2.0,276.0,13097.0,1.0,13.0,1709.0
117.0,55.0,2.0,3.0,22315.0,-354.0,7.0,12.0,1693.0
791.0,208.0,1.0,2.0,1052.0,22733.0,2.0,13.0,1702.0
105.0,260.0,2.0,5.0,181.0,4885.0,1.0,13.0,1703.0
604.0,251.0,1.0,2.0,374.0,12959.0,1.0,13.0,1701.0
139.0,333.0,2.0,5.0,119.0,5795.0,2.0,13.0,1698.0
48.0,200.0,2.0,5.0,233.0,1938.0,6.0,13.0,1711.0
48.0,49.0,1.0,0.0,45008.0,-2719.0,7.0,13.0,1712.0
1100.0,372.0,2.0,5.0,2895.0,-1841.0,7.0,13.0,1474.0
1244.0,394.0,2.0,5.0,13291.0,-5343.0,7.0,13.0,1694.0
578.0,157.0,1.0,1.0,2480.0,19529.0,5.0,11.0,1653.0
1250.0,337.0,2.0,5.0,64800.0,-5343.0,7.0,13.0,1713.0
301.0,352.0,2.0,5.0,414.0,2605.0,6.0,13.0,1645.0
221.0,341.0,2.0,5.0,176.0,8919.0,1.0,13.0,1626.0
779.0,241.0,1.0,0.0,10912.0,29390.0,7.0,10.0,1605.0
1250.0,392.0,2.0,5.0,34543.0,-5343.0,7.0,13.0,1714.0
1156.0,281.0,1.0,1.0,936.0,38783.0,1.0,13.0,1711.0
141.0,111.0,0.0,1.0,1973.0,8468.0,5.0,13.0,1676.0
503.0,388.0,2.0,5.0,448.0,2700.0,6.0,13.0,1482.0
345.0,201.0,1.0,2.0,364.0,8966.0,1.0,13.0,1709.0
44.0,82.0,1.0,0.0,51900.0,-3067.0,7.0,13.0,1711.0
182.0,324.0,2.0,5.0,194.0,-1382.0,7.0,13.0,1713.0
394.0,333.0,2.0,5.0,572.0,-1382.0,7.0,13.0,1703.0
189.0,161.0,1.0,2.0,478.0,7902.0,1.0,13.0,1699.0
347.0,165.0,1.0,0.0,11973.0,13898.0,7.0,11.0,1639.0
231.0,214.0,1.0,3.0,311.0,7688.0,1.0,13.0,1698.0
233.0,221.0,1.0,3.0,461.0,9018.0,1.0,13.0,1693.0
683.0,407.0,2.0,5.0,247.0,-2283.0,7.0,13.0,1704.0
1032.0,227.0,1.0,1.0,3859.0,39398.0,5.0,12.0,1689.0
609.0,360.0,2.0,0.0,61800.0,7131.0,7.0,11.0,1684.0
644.0,199.0,1.0,2.0,868.0,18490.0,2.0,13.0,1695.0
653.0,210.0,1.0,2.0,660.0,16345.0,1.0,13.0,1701.0
1150.0,452.0,2.0,5.0,303.0,-2693.0,7.0,13.0,1652.0
218.0,163.0,1.0,0.0,22668.0,6439.0,7.0,12.0,1670.0
275.0,176.0,1.0,2.0,2073.0,21348.0,2.0,12.0,1586.0
1061.0,426.0,2.0,5.0,450.0,-3167.0,7.0,13.0,1706.0
622.0,194.0,1.0,2.0,1000.0,19081.0,2.0,13.0,1695.0
216.0,207.0,1.0,3.0,631.0,10617.0,1.0,13.0,1668.0
891.0,289.0,2.0,5.0,4581.0,-1092.0,7.0,13.0,1671.0
1160.0,440.0,2.0,5.0,543.0,-3067.0,7.0,13.0,1624.0
105.0,185.0,2.0,5.0,1140.0,5261.0,6.0,13.0,1673.0
192.0,108.0,0.0,1.0,4395.0,11574.0,7.0,12.0,1641.0
63.0,66.0,1.0,1.0,8669.0,1994.0,7.0,13.0,1696.0
149.0,100.0,0.0,1.0,4470.0,11248.0,7.0,13.0,1676.0
893.0,263.0,1.0,0.0,11667.0,31058.0,7.0,12.0,1691.0
116.0,305.0,2.0,5.0,106.0,2400.0,3.0,13.0,1712.0
116.0,248.0,2.0,5.0,550.0,5033.0,5.0,13.0,1684.0
649.0,230.0,1.0,2.0,344.0,13298.0,1.0,13.0,1710.0
1082.0,249.0,1.0,1.0,3700.0,40879.0,6.0,12.0,1700.0
1143.0,413.0,2.0,5.0,1464.0,-1992.0,7.0,13.0,1581.0
1204.0,395.0,2.0,5.0,2921.0,-3937.0,7.0,13.0,1707.0
104.0,124.0,1.0,0.0,28351.0,1146.0,7.0,12.0,1687.0
124.0,130.0,1.0,0.0,36470.0,2100.0,7.0,12.0,1663.0
76.0,65.0,1.0,1.0,11360.0,3810.0,7.0,12.0,1676.0
62.0,195.0,2.0,5.0,285.0,4665.0,3.0,13.0,1705.0
84.0,301.0,2.0,5.0,110.0,2531.0,3.0,13.0,1701.0
212.0,28.0,2.0,2.0,69468.0,-3937.0,7.0,13.0,1710.0
682.0,236.0,1.0,2.0,538.0,17263.0,1.0,13.0,1705.0
105.0,114.0,2.0,4.0,4292.0,6749.0,7.0,13.0,1652.0
144.0,291.0,2.0,5.0,380.0,7077.0,3.0,13.0,1655.0
711.0,253.0,1.0,2.0,425.0,16610.0,1.0,13.0,1702.0
418.0,305.0,2.0,5.0,1160.0,68.0,7.0,13.0,1684.0
896.0,368.0,2.0,0.0,46013.0,15032.0,7.0,10.0,1671.0
279.0,325.0,2.0,5.0,446.0,424.0,7.0,13.0,1669.0
170.0,168.0,1.0,3.0,756.0,9708.0,2.0,13.0,1688.0
102.0,124.0,2.0,5.0,3782.0,5815.0,7.0,13.0,1672.0
572.0,84.0,2.0,5.0,46277.0,-2614.0,7.0,12.0,1693.0
474.0,298.0,2.0,3.0,172.0,9380.0,0.0,13.0,1697.0
123.0,30.0,2.0,2.0,61000.0,-3724.0,7.0,13.0,1711.0
165.0,67.0,2.0,2.0,26296.0,3423.0,7.0,12.0,1629.0
79.0,44.0,1.0,0.0,43480.0,-1015.0,7.0,12.0,1696.0
353.0,256.0,2.0,3.0,201.0,8281.0,0.0,13.0,1699.0
56.0,59.0,1.0,1.0,9198.0,313.0,7.0,13.0,1708.0
46.0,54.0,1.0,1.0,17920.0,-1382.0,7.0,13.0,1709.0
1002.0,433.0,2.0,0.0,72147.0,8084.0,7.0,11.0,1703.0
1168.0,276.0,1.0,1.0,1542.0,45208.0,2.0,13.0,1710.0
91.0,128.0,2.0,5.0,2273.0,1700.0,7.0,13.0,1706.0
79.0,187.0,2.0,5.0,612.0,8028.0,3.0,13.0,1684.0
322.0,358.0,2.0,5.0,420.0,3645.0,6.0,13.0,1621.0
70.0,198.0,2.0,5.0,563.0,1794.0,7.0,13.0,1707.0
134.0,263.0,2.0,5.0,471.0,9708.0,2.0,13.0,1631.0
191.0,336.0,2.0,5.0,242.0,9674.0,1.0,13.0,1483.0
843.0,347.0,2.0,5.0,1574.0,-2199.0,7.0,13.0,1696.0
1054.0,388.0,2.0,5.0,1187.0,-3354.0,7.0,13.0,1700.0
969.0,435.0,2.0,5.0,489.0,2100.0,6.0,13.0,948.0
1032.0,225.0,1.0,1.0,2250.0,38930.0,3.0,12.0,1689.0
810.0,339.0,2.0,5.0,2412.0,-476.0,7.0,13.0,1661.0
788.0,329.0,1.0,0.0,36787.0,16370.0,7.0,11.0,1685.0
818.0,217.0,1.0,2.0,895.0,21665.0,2.0,13.0,1703.0
92.0,302.0,2.0,5.0,135.0,1400.0,5.0,13.0,1710.0
65.0,81.0,0.0,1.0,4017.0,3151.0,7.0,13.0,1696.0
203.0,149.0,0.0,2.0,1455.0,13279.0,2.0,13.0,1677.0
612.0,172.0,1.0,1.0,7692.0,28416.0,7.0,11.0,1655.0
764.0,319.0,2.0,5.0,2655.0,600.0,7.0,13.0,1585.0
1125.0,431.0,2.0,5.0,610.0,-2538.0,7.0,13.0,1612.0
1068.0,367.0,2.0,0.0,30557.0,30909.0,7.0,9.0,1654.0
139.0,48.0,2.0,3.0,34832.0,-1382.0,7.0,12.0,1696.0
74.0,182.0,2.0,5.0,704.0,4600.0,6.0,13.0,1700.0
70.0,23.0,2.0,1.0,73224.0,-3937.0,7.0,13.0,1714.0
113.0,92.0,0.0,1.0,5657.0,7187.0,7.0,12.0,1665.0
247.0,373.0,2.0,5.0,201.0,2170.0,5.0,13.0,1616.0
160.0,216.0,1.0,3.0,713.0,10732.0,1.0,13.0,1660.0
350.0,168.0,1.0,0.0,11635.0,14165.0,7.0,11.0,1650.0
1242.0,390.0,2.0,5.0,15416.0,-3937.0,7.0,13.0,1579.0
525.0,388.0,2.0,5.0,400.0,68.0,7.0,13.0,1619.0
1247.0,364.0,2.0,5.0,31600.0,-5343.0,7.0,13.0,1710.0
399.0,259.0,1.0,2.0,331.0,10486.0,0.0,13.0,1687.0
237.0,266.0,2.0,4.0,271.0,8713.0,1.0,13.0,1689.0
292.0,64.0,2.0,5.0,34740.0,-2538.0,7.0,13.0,1703.0
1191.0,435.0,2.0,5.0,822.0,-3370.0,7.0,13.0,1670.0
919.0,229.0,1.0,0.0,7116.0,34872.0,7.0,10.0,1625.0
1251.0,471.0,2.0,5.0,24900.0,-5446.0,7.0,13.0,1712.0
1045.0,281.0,1.0,1.0,624.0,28351.0,1.0,13.0,1704.0
201.0,239.0,2.0,5.0,1123.0,1587.0,7.0,13.0,1692.0
869.0,447.0,2.0,5.0,68.0,-3167.0,7.0,13.0,1704.0
227.0,157.0,1.0,2.0,2165.0,17810.0,2.0,12.0,1557.0
70.0,78.0,2.0,5.0,5315.0,-2325.0,7.0,13.0,1714.0
78.0,126.0,1.0,0.0,46191.0,-1841.0,7.0,13.0,1710.0
737.0,260.0,1.0,0.0,14954.0,22803.0,7.0,11.0,1664.0
97.0,90.0,0.0,1.0,5887.0,8414.0,7.0,12.0,1652.0
172.0,348.0,2.0,5.0,98.0,5025.0,1.0,13.0,1699.0
83.0,99.0,1.0,2.0,2293.0,7430.0,6.0,13.0,1679.0
1138.0,416.0,2.0,0.0,55700.0,25229.0,7.0,7.0,1647.0
203.0,368.0,2.0,5.0,87.0,-2473.0,7.0,13.0,1714.0
1210.0,325.0,1.0,0.0,4798.0,58439.0,5.0,11.0,1704.0
1105.0,421.0,2.0,0.0,60600.0,20072.0,7.0,9.0,1661.0
150.0,356.0,2.0,5.0,107.0,4192.0,2.0,13.0,1681.0
911.0,273.0,1.0,2.0,416.0,21183.0,1.0,13.0,1711.0
247.0,364.0,2.0,5.0,229.0,1600.0,6.0,13.0,1681.0
181.0,372.0,2.0,5.0,79.0,1794.0,4.0,13.0,1696.0
116.0,102.0,1.0,0.0,14622.0,5059.0,7.0,12.0,1673.0
438.0,141.0,0.0,1.0,5492.0,21429.0,6.0,12.0,1664.0
140.0,192.0,2.0,5.0,1736.0,2724.0,7.0,13.0,1696.0
847.0,280.0,1.0,0.0,15849.0,28990.0,7.0,10.0,1622.0
1205.0,425.0,2.0,5.0,2212.0,-1940.0,7.0,12.0,1022.0
235.0,128.0,0.0,2.0,1311.0,11756.0,4.0,13.0,1687.0
140.0,204.0,1.0,4.0,387.0,7077.0,1.0,13.0,1700.0
201.0,126.0,1.0,0.0,10147.0,9242.0,7.0,12.0,1673.0
57.0,23.0,2.0,1.0,73224.0,-5343.0,7.0,13.0,1715.0
79.0,70.0,1.0,2.0,10030.0,2900.0,7.0,13.0,1684.0
215.0,241.0,2.0,4.0,563.0,13326.0,1.0,12.0,1575.0
720.0,248.0,1.0,2.0,500.0,19067.0,1.0,13.0,1705.0
411.0,340.0,2.0,5.0,742.0,1100.0,7.0,13.0,1671.0
69.0,169.0,2.0,5.0,800.0,3930.0,6.0,13.0,1698.0
122.0,50.0,2.0,4.0,26700.0,-2614.0,7.0,13.0,1709.0
75.0,228.0,2.0,5.0,328.0,4614.0,5.0,13.0,1702.0
89.0,102.0,0.0,2.0,2617.0,8114.0,6.0,13.0,1681.0
1186.0,395.0,2.0,5.0,2715.0,-3167.0,7.0,13.0,1618.0
69.0,74.0,1.0,3.0,7256.0,3361.0,7.0,13.0,1699.0
147.0,302.0,2.0,5.0,295.0,6585.0,2.0,13.0,1665.0
686.0,361.0,2.0,5.0,800.0,-1841.0,7.0,13.0,1688.0
83.0,177.0,2.0,5.0,720.0,-354.0,7.0,13.0,1710.0
157.0,272.0,2.0,5.0,499.0,11896.0,1.0,13.0,1585.0
342.0,294.0,2.0,3.0,163.0,7918.0,0.0,13.0,1699.0
1248.0,463.0,2.0,5.0,1362.0,-3937.0,7.0,13.0,1027.0
199.0,304.0,2.0,5.0,369.0,666.0,7.0,13.0,1705.0
272.0,167.0,1.0,0.0,18382.0,9460.0,7.0,11.0,1607.0
312.0,423.0,2.0,5.0,25.0,1203.0,3.0,13.0,1712.0
577.0,166.0,0.0,1.0,1475.0,18715.0,3.0,12.0,1676.0
788.0,288.0,1.0,2.0,232.0,13049.0,1.0,13.0,1712.0
477.0,391.0,2.0,5.0,448.0,4563.0,5.0,13.0,1345.0
1251.0,463.0,2.0,5.0,14191.0,-5343.0,7.0,13.0,1700.0
478.0,143.0,0.0,1.0,2715.0,19486.0,5.0,12.0,1680.0
112.0,89.0,0.0,1.0,7173.0,8791.0,7.0,12.0,1661.0
790.0,337.0,2.0,5.0,1956.0,-712.0,7.0,13.0,1686.0
67.0,248.0,2.0,5.0,143.0,3273.0,2.0,13.0,1710.0
331.0,178.0,1.0,2.0,660.0,10748.0,2.0,13.0,1695.0
576.0,99.0,2.0,5.0,36800.0,-3067.0,7.0,13.0,1706.0
996.0,444.0,2.0,5.0,179.0,-3370.0,7.0,13.0,1707.0
473.0,166.0,0.0,2.0,1300.0,16027.0,3.0,13.0,1683.0
672.0,278.0,1.0,0.0,24128.0,16990.0,7.0,11.0,1654.0
1250.0,426.0,2.0,5.0,19757.0,-5343.0,7.0,13.0,1698.0
91.0,98.0,2.0,5.0,4718.0,2170.0,7.0,13.0,1695.0
927.0,342.0,1.0,0.0,32720.0,23302.0,7.0,8.0,1594.0
420.0,222.0,1.0,2.0,342.0,8966.0,1.0,13.0,1709.0
777.0,337.0,2.0,5.0,1410.0,-2199.0,7.0,13.0,1690.0
155.0,113.0,1.0,2.0,9716.0,15739.0,6.0,11.0,1467.0
1245.0,309.0,2.0,5.0,36100.0,-5343.0,7.0,13.0,1714.0
207.0,345.0,2.0,5.0,49.0,3487.0,1.0,13.0,1713.0
298.0,183.0,1.0,2.0,1757.0,18418.0,2.0,12.0,1640.0
365.0,406.0,2.0,5.0,82.0,-2614.0,7.0,13.0,1712.0
125.0,316.0,2.0,5.0,58.0,2724.0,2.0,13.0,1713.0
54.0,274.0,2.0,5.0,94.0,-354.0,6.0,13.0,1713.0
152.0,215.0,2.0,5.0,1485.0,4885.0,6.0,13.0,1668.0
1192.0,389.0,2.0,5.0,3469.0,-3724.0,7.0,13.0,1671.0
124.0,312.0,2.0,5.0,68.0,2835.0,2.0,13.0,1712.0
456.0,187.0,1.0,2.0,774.0,13934.0,2.0,13.0,1695.0
456.0,273.0,1.0,3.0,180.0,8072.0,1.0,13.0,1711.0
230.0,142.0,0.0,2.0,1662.0,12534.0,3.0,13.0,1681.0
339.0,179.0,0.0,2.0,504.0,10700.0,2.0,13.0,1708.0
929.0,356.0,2.0,0.0,42055.0,20656.0,7.0,9.0,1642.0
117.0,320.0,2.0,5.0,189.0,2170.0,6.0,13.0,1698.0
103.0,306.0,2.0,5.0,150.0,3719.0,3.0,13.0,1692.0
140.0,120.0,1.0,0.0,14750.0,5665.0,7.0,13.0,1694.0
98.0,294.0,2.0,5.0,194.0,157.0,7.0,13.0,1708.0
872.0,290.0,1.0,2.0,277.0,17099.0,1.0,13.0,1712.0
1168.0,251.0,2.0,5.0,26163.0,-3724.0,7.0,13.0,1694.0
80.0,201.0,2.0,5.0,182.0,3874.0,2.0,13.0,1710.0
969.0,201.0,1.0,1.0,2783.0,31795.0,5.0,11.0,1670.0
89.0,84.0,0.0,0.0,12861.0,3621.0,7.0,12.0,1647.0
138.0,178.0,1.0,3.0,365.0,5577.0,1.0,13.0,1706.0
376.0,272.0,2.0,5.0,1941.0,4406.0,7.0,13.0,1561.0
352.0,406.0,2.0,5.0,26.0,4087.0,1.0,13.0,1711.0
1022.0,119.0,2.0,5.0,57100.0,-3937.0,7.0,13.0,1703.0
350.0,358.0,2.0,5.0,506.0,5079.0,5.0,13.0,1400.0
572.0,263.0,2.0,5.0,2700.0,-1992.0,7.0,13.0,1704.0
344.0,162.0,0.0,2.0,780.0,10042.0,2.0,13.0,1704.0
1028.0,224.0,1.0,1.0,3940.0,38988.0,5.0,11.0,1672.0
252.0,270.0,2.0,4.0,109.0,4201.0,1.0,13.0,1712.0
115.0,255.0,2.0,5.0,508.0,6890.0,5.0,13.0,1648.0
67.0,144.0,2.0,4.0,840.0,5816.0,5.0,13.0,1689.0
767.0,347.0,2.0,5.0,2560.0,4242.0,7.0,12.0,1136.0
117.0,318.0,2.0,5.0,124.0,3273.0,4.0,13.0,1701.0
1251.0,465.0,2.0,5.0,64800.0,-5446.0,7.0,13.0,1715.0
126.0,162.0,1.0,3.0,720.0,7436.0,2.0,13.0,1701.0
697.0,203.0,1.0,2.0,928.0,20429.0,2.0,13.0,1697.0
543.0,205.0,1.0,2.0,582.0,13402.0,2.0,13.0,1706.0
63.0,32.0,2.0,1.0,54500.0,-3724.0,7.0,13.0,1712.0
133.0,140.0,1.0,2.0,1028.0,8484.0,2.0,13.0,1679.0
879.0,301.0,1.0,0.0,20583.0,24815.0,7.0,8.0,1562.0
717.0,187.0,1.0,0.0,6443.0,28851.0,6.0,10.0,1602.0
305.0,338.0,2.0,5.0,550.0,2666.0,6.0,13.0,1637.0
373.0,329.0,2.0,5.0,538.0,-2010.0,7.0,13.0,1709.0
844.0,234.0,1.0,2.0,928.0,26952.0,1.0,13.0,1694.0
853.0,313.0,1.0,2.0,180.0,14421.0,1.0,13.0,1713.0
314.0,130.0,0.0,1.0,2953.0,16176.0,6.0,12.0,1642.0
807.0,196.0,1.0,2.0,1151.0,23108.0,2.0,13.0,1702.0
1017.0,380.0,2.0,5.0,2390.0,-41.0,7.0,13.0,1498.0
525.0,382.0,2.0,5.0,376.0,-815.0,7.0,13.0,1686.0
1244.0,433.0,2.0,5.0,3684.0,-5343.0,7.0,13.0,1684.0
110.0,202.0,2.0,0.0,60854.0,-1382.0,7.0,13.0,1712.0
409.0,398.0,2.0,5.0,149.0,-1376.0,7.0,13.0,1689.0
1047.0,267.0,1.0,0.0,6881.0,42078.0,7.0,10.0,1661.0
109.0,96.0,0.0,1.0,2660.0,8056.0,6.0,13.0,1679.0
208.0,327.0,2.0,5.0,130.0,6277.0,1.0,13.0,1704.0
254.0,414.0,2.0,5.0,24.0,143.0,4.0,13.0,1713.0
316.0,46.0,2.0,3.0,59200.0,-2538.0,7.0,12.0,1689.0
68.0,63.0,1.0,0.0,40872.0,-581.0,7.0,12.0,1699.0
876.0,426.0,2.0,5.0,412.0,156.0,7.0,13.0,1512.0
142.0,341.0,2.0,5.0,179.0,2605.0,4.0,13.0,1666.0
1205.0,352.0,1.0,0.0,9198.0,58174.0,7.0,11.0,1706.0
1245.0,356.0,2.0,5.0,28719.0,-5343.0,7.0,13.0,1697.0
463.0,354.0,2.0,5.0,660.0,149.0,7.0,13.0,1667.0
101.0,255.0,2.0,5.0,420.0,5996.0,5.0,13.0,1674.0
248.0,140.0,2.0,5.0,7793.0,1403.0,7.0,13.0,1687.0
732.0,421.0,2.0,5.0,314.0,723.0,6.0,13.0,1473.0
590.0,160.0,0.0,1.0,1687.0,19839.0,4.0,12.0,1684.0
191.0,33.0,2.0,4.0,58300.0,-3937.0,7.0,13.0,1713.0
52.0,36.0,2.0,4.0,24345.0,-3937.0,7.0,13.0,1714.0
1123.0,271.0,1.0,1.0,1066.0,39580.0,1.0,13.0,1708.0
82.0,81.0,0.0,1.0,5970.0,5487.0,7.0,13.0,1687.0
112.0,100.0,2.0,5.0,5555.0,2405.0,7.0,13.0,1688.0
773.0,306.0,1.0,2.0,366.0,18305.0,0.0,13.0,1696.0
112.0,295.0,2.0,5.0,180.0,5592.0,2.0,13.0,1692.0
1219.0,443.0,2.0,5.0,599.0,-5343.0,7.0,13.0,1711.0
481.0,161.0,1.0,0.0,7256.0,20077.0,7.0,10.0,1572.0
1183.0,294.0,1.0,1.0,2436.0,49180.0,4.0,13.0,1711.0
392.0,234.0,1.0,2.0,325.0,9789.0,1.0,13.0,1703.0
239.0,374.0,2.0,5.0,229.0,4666.0,3.0,13.0,1585.0
435.0,312.0,2.0,5.0,1022.0,-385.0,7.0,13.0,1695.0
877.0,200.0,1.0,1.0,1560.0,24564.0,3.0,13.0,1699.0
512.0,168.0,1.0,0.0,8669.0,22740.0,7.0,11.0,1598.0
674.0,228.0,1.0,2.0,471.0,16505.0,1.0,13.0,1709.0
1192.0,429.0,2.0,0.0,49805.0,32304.0,7.0,8.0,1682.0
237.0,218.0,1.0,0.0,55800.0,2204.0,7.0,12.0,1690.0
158.0,288.0,2.0,5.0,510.0,4100.0,6.0,13.0,1651.0
809.0,331.0,2.0,5.0,1505.0,-2675.0,7.0,13.0,1696.0
97.0,179.0,2.0,4.0,1049.0,11156.0,4.0,13.0,1680.0
1207.0,150.0,2.0,5.0,64400.0,-5343.0,7.0,13.0,1715.0
113.0,222.0,2.0,4.0,176.0,2649.0,2.0,13.0,1713.0
145.0,305.0,2.0,5.0,320.0,2454.0,6.0,13.0,1682.0
524.0,168.0,0.0,2.0,1389.0,18917.0,3.0,13.0,1693.0
220.0,364.0,2.0,5.0,120.0,5641.0,1.0,13.0,1686.0
157.0,342.0,2.0,5.0,146.0,1000.0,6.0,13.0,1700.0
866.0,348.0,2.0,0.0,39004.0,14920.0,7.0,11.0,1691.0
