account_id,date,type,operation,amount,balance,k_symbol,bank,account
398,314,2,4,6634,22477,5,12,12274
460,366,1,3,3617,25394,3,13,21429
254,376,2,4,772,35292,7,13,21429
137,381,2,4,1375,28827,0,12,18583
1220,361,2,3,204,16279,3,13,21429
153,383,1,0,4317,17231,5,11,7340
1181,475,1,0,7038,25763,5,10,17163
201,448,2,5,91,16967,3,13,21429
945,312,1,2,582,44729,7,13,21429
446,310,2,4,901,26240,4,12,5611
970,457,2,4,4908,25665,0,12,644
828,303,2,5,0,16831,7,13,21429
229,385,1,0,4452,15549,5,11,14618
648,291,1,3,218,30703,3,13,21429
1163,424,1,3,117,33986,3,13,21429
1118,459,1,3,125,47957,3,13,21429
255,155,1,2,31,20053,7,13,21429
98,389,1,2,4225,13748,7,13,21429
238,323,1,0,2628,20977,5,11,17022
164,375,2,5,4221,41080,7,13,21429
680,335,1,2,19016,45406,7,13,21429
428,306,2,5,1141,28221,7,13,21429
939,378,2,4,1640,38871,0,12,9249
1155,359,2,5,0,40688,6,13,21429
112,171,1,2,6242,3949,7,13,21429
503,91,1,2,30673,1752,7,13,21429
763,303,1,2,13870,14069,7,13,21429
239,213,1,0,8209,16449,5,6,12569
682,375,2,5,4395,22448,7,7,1892
165,325,1,0,7560,26661,5,9,19448
302,355,2,5,46,18751,7,13,21429
230,457,1,3,0,28797,3,13,21429
1044,365,2,5,4607,27247,7,13,21429
108,375,2,4,3845,27990,7,13,0
1112,425,1,2,1547,60844,7,13,21429
655,367,2,4,226,17738,7,12,11758
214,160,2,4,140,17311,0,12,2827
698,222,1,0,1526,27166,5,9,17007
304,432,1,3,0,37677,7,13,21429
1148,248,0,2,23624,89334,7,13,21429
891,377,1,2,714,29617,7,13,21429
329,289,2,4,2656,14387,7,12,4359
660,288,2,4,4238,16843,0,12,7588
477,379,2,5,1629,30267,7,9,21429
1239,456,1,3,214,19861,3,13,21429
584,189,1,0,33010,41053,7,13,13402
807,305,1,2,4186,16794,7,13,21429
19,371,1,2,18822,58292,7,13,21429
399,376,2,5,2647,30490,7,13,21429
685,317,1,0,6856,30604,5,7,8585
126,254,1,3,103,22585,3,13,21429
644,454,1,3,341,17762,3,13,21429
113,419,2,5,273,61098,3,13,21429
930,347,1,0,3390,33689,5,10,19759
1122,390,2,4,149,36136,1,9,1066
379,381,1,4,6878,23830,7,13,21429
1195,304,2,4,195,15582,2,12,6792
1081,87,1,2,17689,2681,7,13,21429
114,281,2,4,421,31894,7,7,2337
885,361,2,4,9975,47149,7,13,4402
1215,369,1,2,19327,66627,7,13,21429
827,304,1,0,23437,36990,7,9,4809
237,200,1,0,2992,18672,5,2,16975
728,422,1,3,0,27451,3,13,21429
1095,455,1,3,214,64506,3,13,21429
97,104,1,2,24001,2686,7,13,21429
403,400,1,2,1321,20593,7,13,21429
362,465,1,2,12125,58878,7,13,21429
851,417,1,0,1536,15702,5,10,1971
205,447,2,3,51,22542,3,13,21429
66,224,1,0,4071,28032,5,9,17089
432,114,1,2,18582,66513,7,13,21429
395,346,1,0,10026,20410,5,9,6576
463,301,2,4,3171,21358,0,12,8334
136,295,2,4,1929,27651,0,7,18087
803,296,2,4,2922,14680,0,12,18103
1193,379,2,5,675,32515,6,13,21429
570,290,2,4,1567,30022,0,0,9445
1090,366,2,4,1654,18830,0,12,19090
489,428,1,2,19353,50111,7,13,21429
588,406,1,0,4929,10785,5,9,6100
240,455,2,5,0,33959,7,13,21429
492,288,2,4,388,12442,0,5,12426
342,373,1,2,293,-877,7,13,21429
33,356,2,5,402,33306,6,13,21429
55,207,1,0,5819,33839,5,11,14191
380,304,1,2,24576,4982,7,13,21429
1055,167,2,3,91,17502,3,13,21429
585,302,1,0,30176,62796,7,13,13054
367,298,2,4,0,7687,0,12,431
307,376,2,5,5755,22578,7,13,21429
432,457,1,2,47,26394,3,13,21429
1145,453,1,3,69,16804,3,13,21429
204,293,2,2,2473,12072,7,13,21429
1049,368,2,4,1718,24166,0,12,2565
1020,301,2,4,700,59463,7,12,5950
654,360,2,3,25,18561,3,13,21429
1228,370,2,5,6841,33695,7,13,21429
410,315,1,4,847,34585,7,2,13439
767,375,2,4,746,10512,5,0,10021
583,296,2,5,9385,17339,7,13,21429
977,334,1,2,3612,27210,7,13,21429
765,221,1,0,6774,21850,5,6,20485
158,289,1,2,18693,60571,7,13,21429
61,303,1,2,3689,65975,7,13,21429
545,474,1,0,1870,17946,5,1,16879
610,179,1,2,22219,2009,7,13,21429
1079,363,1,3,0,27713,3,13,21429
542,336,1,2,22904,66327,7,13,21429
6,475,1,0,3440,17480,5,10,5912
1093,377,1,2,854,99840,7,13,21429
562,115,1,2,1454,474,7,13,21429
21,379,2,4,2402,23397,0,12,14911
86,457,2,3,85,25093,2,13,21429
730,382,2,5,5132,19281,7,13,21429
989,370,1,3,3840,26454,3,13,21429
572,186,2,4,1058,27518,7,12,11034
884,316,2,4,1829,29087,0,12,19121
320,457,2,4,69,17605,0,12,0
638,140,1,3,191,60801,3,13,21429
1020,462,2,4,209,23393,0,12,3466
588,239,1,0,1728,20449,5,11,17957
343,452,1,3,160,3697,3,13,21429
1128,264,1,2,22803,22643,7,13,21429
188,343,1,2,2952,48597,7,13,21429
449,144,1,2,401,-32,7,13,21429
285,290,1,2,992,42020,7,13,21429
324,216,1,0,3193,20747,5,1,3305
333,171,1,3,19106,23956,3,13,21429
543,380,2,5,5835,34430,7,13,21429
398,407,2,4,3742,17738,0,12,16521
1112,305,2,4,3035,12639,0,12,10844
1023,368,2,4,3879,17370,0,12,20118
503,190,1,2,36699,45913,7,13,13814
564,331,1,0,2588,20986,7,13,21429
870,286,2,4,3921,28382,7,7,11
754,163,2,4,850,21482,4,12,6768
505,166,1,2,16776,1309,7,13,21429
675,181,1,0,3721,102632,5,10,3695
362,77,1,2,10725,63868,7,13,21429
141,373,2,4,22486,28286,7,13,21429
651,342,1,2,19879,39923,7,13,21429
684,161,2,5,2873,24416,7,13,21429
945,456,1,2,2886,27769,7,13,21429
229,370,1,2,2844,56926,3,13,21429
516,313,2,4,183,17448,0,12,3155
373,435,1,0,9426,15774,5,2,18896
24,323,1,0,3527,44690,7,13,3851
440,300,2,5,4713,18246,7,7,0
1065,298,1,0,2434,21873,7,13,1441
803,345,1,3,4898,34800,7,13,13346
1051,252,1,3,384,36635,3,13,21429
210,314,2,4,3582,17346,0,12,7889
868,195,2,4,2580,22700,0,1,21175
328,212,1,0,5048,13282,5,2,14958
622,372,2,4,2121,34761,0,12,7021
660,373,2,4,7315,27478,0,7,10363
894,458,2,4,373,39750,0,7,1802
1201,369,2,5,280,27193,2,13,21429
851,334,1,0,5845,21665,5,0,16801
1177,384,2,4,4358,25656,0,12,0
32,255,1,2,36575,70408,7,13,21429
420,179,1,0,32596,65022,7,10,5366
786,329,1,0,18637,58184,5,2,8308
145,391,1,3,163,651,3,13,21429
1144,312,1,2,24309,22983,7,13,21429
1082,386,2,5,4454,31765,7,13,21429
371,313,1,0,315,14312,5,0,5826
553,186,1,2,25417,96010,7,13,21429
59,408,1,0,4429,35996,5,1,19907
852,181,1,3,1144,25647,3,13,21429
18,304,1,2,1999,4033,7,13,21429
760,309,2,4,1644,25860,0,12,4328
446,376,2,4,2872,14334,0,12,5647
812,191,2,4,3907,29774,0,12,3929
999,369,1,2,19015,1602,7,13,21429
192,385,2,5,3629,33518,7,13,21429
1059,374,2,5,6649,26878,5,13,21429
679,233,1,0,2409,17756,5,3,14485
272,374,2,4,2007,12690,0,0,2205
238,200,1,0,135,26174,7,13,13563
549,312,2,4,5623,12090,0,12,5228
387,300,1,0,6624,20800,5,1,6208
570,330,2,4,4615,38642,7,0,1424
405,240,1,3,3102,12977,3,13,21429
437,409,1,0,4975,24495,5,10,17214
362,339,1,3,103,22030,7,13,21429
940,411,1,0,3728,29107,5,7,8672
252,369,2,5,3861,52547,7,13,21429
945,172,1,2,15802,2082,7,13,21429
1242,456,2,5,4720,28979,7,13,21429
505,370,2,5,1820,15580,7,13,9839
413,368,2,5,35,30789,6,13,21429
484,381,1,0,1357,50517,5,10,21087
659,184,1,3,134,24586,7,13,11698
248,347,1,0,3981,29870,5,10,18844
178,259,1,0,3109,28255,5,10,17582
973,332,2,4,4811,19108,0,12,4429
398,426,2,4,175,14726,0,12,6643
1179,303,1,2,22815,64097,7,13,21429
812,463,2,4,3603,14715,0,12,17611
1181,313,1,0,5197,26568,5,6,17501
773,382,2,4,3318,26648,0,12,5576
1059,83,1,2,18059,-1248,7,13,21429
791,171,1,3,29,26497,3,13,21429
58,340,1,3,217,30848,3,13,21429
567,368,2,5,432,32403,7,13,21429
457,311,1,0,3726,14530,5,9,20034
813,228,1,3,255,39948,3,13,21429
947,465,1,0,6001,16345,5,12,4084
908,298,2,4,3052,26022,0,12,15070
1103,370,2,5,834,31436,7,7,21429
378,380,1,0,8319,14919,5,7,12391
523,308,1,2,13059,29947,7,13,21429
1119,368,1,2,388,18057,3,13,21429
153,395,1,3,55,26549,3,13,21429
1112,380,2,5,3658,21315,7,12,21429
1141,159,1,2,17139,46509,7,13,19919
649,217,1,2,3846,3495,7,13,21429
1136,336,1,0,2281,22511,5,8,3525
635,296,1,3,287,20259,7,13,21429
133,346,2,4,2492,10595,0,12,4095
531,394,2,4,3982,22975,1,12,6709
103,364,2,4,2788,34976,0,12,10941
1106,443,1,3,71,31424,3,13,21429
854,217,1,0,2512,23367,5,3,18383
955,367,1,2,121,13229,7,13,21429
1100,385,2,4,3707,43510,7,13,21429
1179,185,1,2,355,69412,7,13,21429
267,371,2,4,3073,30167,7,4,0
990,341,2,4,4572,21776,0,9,0
877,344,1,0,3398,24528,5,12,8030
380,238,1,0,8544,15899,5,2,15674
1074,63,1,2,33054,1949,7,13,21429
1117,398,1,2,740,78486,7,13,21429
697,384,1,0,3951,15707,5,8,18574
1020,374,2,4,4675,23283,7,11,0
608,297,1,2,6607,25083,7,13,21429
63,366,1,3,124,32719,3,13,21429
874,465,1,0,7217,22292,5,11,9635
1106,371,2,5,3394,24585,7,13,21429
697,368,1,3,80,18713,7,13,21429
374,340,1,5,33,3848,7,13,21429
113,293,2,3,112,24400,3,13,21429
549,363,2,5,88,44785,6,13,21429
836,112,1,2,10525,2668,7,13,21429
169,187,1,2,25673,102012,7,13,21429
667,382,2,4,2477,25282,7,7,10073
630,188,1,2,37080,41105,7,13,21429
66,226,1,0,2884,22597,5,9,2172
428,395,2,5,0,40824,6,13,21429
643,318,1,0,3160,27443,5,11,7144
728,165,2,5,1571,23019,7,13,21429
118,392,1,2,16603,26734,7,13,21429
803,299,2,4,2000,40545,0,12,4248
656,342,1,0,15465,64861,7,13,21429
361,362,2,4,1021,32113,5,7,20794
1180,402,1,3,3175,74145,7,13,21429
367,367,2,4,1404,37546,7,12,616
242,344,1,0,2635,16583,5,9,2450
259,364,1,5,20177,30379,3,13,21429
751,178,1,2,23063,50743,7,13,21429
1093,311,1,0,6955,22676,5,0,0
807,105,1,3,0,24698,3,13,21429
346,332,1,0,1596,21166,5,0,4306
423,368,2,4,52,24708,0,12,7460
31,170,1,2,26129,105702,7,13,21429
660,301,2,4,2190,23277,0,12,5326
1181,328,2,0,7224,20728,5,6,15717
505,100,1,2,468,62833,7,13,21429
601,325,2,4,989,19489,0,12,2083
31,366,1,2,24054,2953,7,13,21429
314,308,1,3,4889,13133,7,13,21429
862,154,2,4,4470,27992,4,12,15153
617,303,1,2,785,74089,7,13,21429
1139,332,2,5,1881,13517,6,13,21429
736,337,1,2,2760,18034,7,13,21429
358,405,2,5,988,15586,0,12,10349
291,387,1,2,1114,16099,7,13,21429
940,210,1,0,6724,24241,5,3,20581
445,77,1,2,2648,31147,7,13,21429
1108,386,2,5,224,43857,3,13,21429
1014,187,1,3,67,30794,3,13,21429
901,287,1,2,1406,15156,7,13,21429
769,466,1,0,979,112649,5,4,3437
467,353,2,5,207,32565,6,13,21429
101,155,1,3,288,14575,3,13,21429
811,383,2,5,4292,31020,7,13,21429
229,272,1,2,22465,43096,7,13,12937
773,406,2,4,856,13819,0,12,3236
562,158,1,2,31221,53463,7,13,21429
1187,367,1,2,17973,2757,7,13,21429
303,452,1,0,4640,14193,5,12,11421
1224,348,2,4,2617,25655,5,9,9236
13,266,1,2,1864,16592,7,13,21429
1144,381,1,3,4,24184,3,13,21429
714,358,1,3,41,41051,3,13,21429
1228,263,1,4,3041,12596,5,11,15420
245,258,1,4,7241,39503,7,6,17966
448,382,1,0,2560,14328,5,3,15780
214,341,2,4,2527,13280,0,12,8980
323,383,2,5,6577,35199,7,13,21429
1003,332,1,0,7454,24989,5,3,14718
630,207,1,2,30931,70285,7,13,21429
632,376,1,0,3815,51226,7,13,13499
229,464,1,0,3144,18478,5,13,13631
64,334,1,5,165,35607,3,13,21429
24,459,1,2,11998,43070,7,13,21429
54,200,2,5,244,27751,6,13,21429
110,212,2,3,0,39104,3,13,21429
973,462,1,0,3390,14910,5,12,18859
328,361,2,4,2451,7594,0,9,12745
10,63,1,2,24034,2492,7,13,21429
918,307,1,2,18689,63924,7,13,21429
88,402,1,2,2132,17207,7,13,21429
385,299,1,2,24360,4312,7,13,21429
1037,288,2,3,93,25460,3,13,21429
982,120,2,5,82,20292,3,13,21429
518,369,2,4,4296,12258,0,12,3040
589,316,2,4,223,34091,0,12,8905
1164,240,1,3,0,31824,4,13,21429
1119,364,1,3,79,15655,3,13,21429
160,341,1,2,16643,47655,7,13,21429
171,458,1,3,0,21770,3,13,21429
558,469,1,0,4587,14021,5,3,14726
675,289,1,2,5045,8805,7,13,21429
285,366,1,2,379,37739,7,13,21429
15,129,1,0,23215,64647,7,13,12957
183,380,2,5,6238,29579,7,13,0
911,174,1,3,1,15193,3,13,21429
436,384,1,0,883,13182,5,3,18262
331,301,1,2,202,65493,3,13,21429
275,333,1,3,0,22414,6,13,21429
453,429,2,4,5277,42958,0,12,10382
212,322,1,0,6173,12210,5,12,20508
280,294,1,2,27371,68134,7,13,21429
15,331,2,5,33,27417,6,13,21429
598,384,2,5,4321,19101,7,13,12807
153,332,2,5,81,19697,6,13,21429
569,289,1,3,49,26225,3,13,21429
565,449,1,5,169,31795,3,13,21429
361,261,2,5,1702,12055,6,13,21429
1181,322,1,0,2053,17540,5,12,6617
587,314,2,4,0,17887,0,12,20527
935,378,1,5,4443,31146,7,13,21429
240,371,2,5,2868,28989,7,13,21429
775,335,1,2,802,-1040,7,13,21429
204,210,1,0,7351,19835,5,11,13997
373,169,1,2,473,4449,7,13,21429
705,151,2,5,149,33350,7,13,21429
1087,427,2,5,0,40680,6,13,21429
682,366,2,5,16568,51613,7,13,21429
1228,374,2,4,244,32239,7,13,456
303,464,1,2,86,18626,7,13,21429
851,305,2,4,781,55178,4,12,10141
1175,286,1,2,23384,74924,7,13,21429
576,372,2,5,13649,21843,7,13,21429
552,374,2,5,2550,32824,6,13,21429
390,361,1,3,0,17382,3,13,21429
503,261,1,2,26995,1520,7,13,21429
538,327,1,0,6069,15092,5,9,2546
1114,164,1,3,50,16523,3,13,21429
372,454,1,3,113,75142,3,13,21429
461,398,2,4,1743,24813,4,12,21372
475,382,2,5,3249,19739,7,13,21429
1240,456,2,4,1142,44455,7,13,13783
93,309,1,2,18505,72742,7,13,21429
267,375,2,5,4029,12512,7,13,21429
802,376,1,3,2,12216,0,12,11371
347,473,1,0,5791,49464,5,11,20647
213,297,1,2,21025,55317,7,13,21429
570,379,2,4,3541,24768,0,12,10714
591,281,1,2,8948,59934,7,13,21429
383,405,2,4,3055,23987,7,12,4343
790,373,1,2,13429,19692,7,13,21429
39,366,2,4,242,24161,3,13,21429
15,269,2,5,29,41159,3,13,21429
137,379,2,4,3545,18500,0,12,15187
1232,279,1,2,4002,65021,7,13,21429
549,331,2,5,168,41401,6,13,21429
715,343,2,4,2657,26983,0,0,20692
688,343,2,4,2578,18315,7,9,1531
514,266,1,0,7671,22606,5,10,16784
505,386,1,3,163,30742,3,13,21429
1072,470,2,5,4114,19644,5,4,7578
1120,392,2,4,187,19534,0,12,3616
1110,469,2,4,6121,20515,0,12,4607
722,235,1,2,543,54232,7,13,21429
1128,451,2,4,279,35141,7,12,7517
189,341,2,4,4592,25395,7,13,0
514,194,1,0,2420,11412,5,10,5946
660,300,2,4,37,25949,0,12,14347
322,181,1,0,2128,21307,5,12,21293
687,183,1,2,18569,67936,7,13,21429
61,371,2,4,5679,31015,7,7,829
119,159,1,2,18307,90803,7,13,21429
680,367,2,4,870,19964,0,12,8745
328,204,1,0,1738,14200,7,1,0
15,334,2,3,2,25079,6,13,21429
155,376,1,0,3064,17254,5,6,17462
25,338,2,4,233,15428,1,12,11073
583,394,1,3,95,25075,3,13,21429
1184,116,1,3,197,100013,3,13,21429
697,169,1,0,7032,14764,5,6,17395
571,430,1,0,185,51138,7,7,1312
982,464,1,0,3766,26388,7,3,21429
1020,306,2,4,883,35540,0,12,5765
88,281,2,5,0,30347,3,13,21429
329,183,2,4,103,24038,0,12,18993
558,381,2,4,5332,18416,5,10,10460
653,375,2,5,78,27560,7,13,21429
213,339,1,2,5517,1557,7,13,21429
817,366,2,4,156,26191,1,11,6350
653,310,2,4,0,50507,0,12,3915
508,461,2,5,826,33205,7,13,21429
624,279,2,5,10805,12255,7,13,21429
183,365,2,4,1081,40421,0,12,9074
1135,276,2,5,0,23940,6,13,21429
1110,363,2,4,94,25478,4,12,4405
864,463,1,2,17487,37254,7,13,21429
1122,388,0,3,104,28441,3,13,21429
721,429,2,4,4036,16837,0,12,8379
1122,299,2,5,0,19471,6,13,21429
1094,369,2,5,2461,25153,7,13,21429
159,369,2,4,1005,19842,0,12,6773
28,366,2,4,1918,29240,0,7,13921
1223,382,1,2,2637,11478,7,13,21429
294,281,2,5,131,37010,6,13,21429
746,364,2,4,3842,16111,7,12,3418
1199,348,1,2,6940,53350,7,13,21429
815,438,1,0,3353,34055,5,5,15498
304,378,2,5,3154,46237,7,13,21429
117,373,2,4,1717,12181,0,12,1820
56,367,2,5,0,29309,3,13,21429
1051,368,1,3,191,29965,3,13,21429
519,327,1,2,913,51365,3,13,21429
1100,382,2,5,0,40627,7,13,21429
441,319,1,0,5760,15974,5,3,13978
609,402,1,0,6013,32877,5,1,18001
615,366,1,2,3798,44363,7,13,21429
864,357,1,3,3040,34463,3,13,21429
771,372,2,4,4674,16975,7,9,2662
824,308,1,2,15811,18885,7,13,21429
374,294,2,3,0,1796,3,13,21429
410,274,1,0,7586,24342,5,12,7461
746,372,2,5,2189,22807,7,13,21429
497,391,2,5,31,33408,7,13,21429
411,369,1,2,2903,12958,7,13,21429
1123,234,1,0,6759,16459,5,4,20260
667,392,1,2,9054,30868,7,13,21429
479,288,1,3,25,13235,3,13,21429
195,366,1,2,254,17771,7,13,21429
864,132,1,2,24210,127360,7,13,21429
1141,465,1,0,4017,44494,5,3,21429
947,312,2,4,4792,20723,5,2,13898
744,392,2,5,188,30752,7,13,21429
229,423,1,2,85,21968,7,13,21429
335,437,2,5,2619,22584,7,13,21429
1164,376,1,2,13608,13550,7,13,21429
498,385,1,0,3992,17530,5,6,5746
824,252,1,3,41,27843,7,13,21429
987,380,2,5,1929,46879,7,13,21429
796,347,2,5,1172,31329,7,13,21429
400,337,1,2,15070,27026,7,13,21429
252,378,2,4,76,32696,7,12,1306
714,459,1,3,0,46174,3,13,21429
1115,452,2,4,6053,36915,7,0,1831
389,201,1,2,31441,69351,7,13,21429
668,156,1,0,2558,23957,5,6,15013
742,309,1,2,33186,60458,7,13,21429
725,371,2,4,2793,15041,7,0,9248
954,385,2,5,4941,30809,7,13,21429
1063,459,1,3,262,17667,3,13,21429
1102,298,1,2,27496,-78,7,13,21429
448,213,1,0,3108,20514,5,8,18320
374,144,2,5,0,14611,3,13,21429
494,312,2,4,2918,31304,7,12,3218
537,168,2,4,1011,23710,1,12,19645
55,387,1,0,8078,17485,5,12,9954
313,273,1,3,96,59915,3,13,21429
372,380,2,5,3230,38141,7,13,21429
188,458,1,3,42,14133,3,13,21429
336,371,1,2,65,45412,7,13,21429
369,371,2,5,4797,12518,7,13,21429
306,354,1,0,5295,17622,5,10,21358
1068,363,1,3,121,17554,3,13,21429
690,196,1,0,8428,34546,5,9,17147
1015,202,1,0,7385,50386,5,11,9916
570,457,2,4,4394,15705,0,12,11560
625,228,1,0,2710,20916,5,6,5120
1199,186,1,2,97,54790,7,13,21429
474,227,1,0,1580,19983,5,9,19042
799,306,1,3,35,70821,7,13,21429
1051,374,2,5,265,30872,7,13,21429
90,223,2,5,4158,21295,7,13,21429
708,408,1,0,3696,16866,7,11,16810
1170,378,2,5,4524,12726,7,13,21429
55,346,1,0,4751,28214,5,10,20121
802,459,1,2,29240,17226,7,13,21429
698,315,1,0,4062,19227,5,2,15910
86,348,2,5,1633,26896,5,13,21429
1160,385,2,5,3036,28077,7,13,21429
791,368,1,2,1166,52054,7,13,21429
207,44,1,2,5242,3545,7,13,21429
1102,150,2,5,2226,28743,7,13,21429
254,276,1,3,154,57669,3,13,21429
762,330,1,2,400,53189,7,13,21429
735,185,1,2,43767,65376,7,13,21429
33,337,2,5,13060,25686,7,13,21429
852,380,2,0,3126,20203,5,7,4791
421,341,1,3,1574,18803,7,13,21429
240,365,2,5,172,36503,3,13,21429
946,348,1,0,8631,17572,5,11,3408
255,361,1,0,218,22146,5,12,16680
623,154,1,2,2498,59942,7,13,21429
1121,363,1,3,119,32170,3,13,21429
86,433,1,2,18695,46349,7,13,21429
221,81,1,2,25266,76332,7,13,21429
862,327,2,4,3260,25643,0,12,12352
263,77,1,3,143,43112,3,13,21429
96,340,2,4,3133,27748,0,12,77
393,466,1,0,7667,29515,5,9,15093
329,315,1,0,9502,14550,5,11,8653
876,337,2,4,330,39418,0,12,13842
1193,325,2,5,392,37339,7,13,21429
314,225,1,0,6227,14032,5,11,18839
605,434,1,0,4038,21769,5,1,12209
1165,316,1,2,1689,24954,7,7,3381
463,185,1,3,3410,1374,3,13,21429
794,299,1,3,55,25238,3,13,21429
538,384,1,0,3422,21839,5,12,3039
164,363,2,4,5393,11439,0,4,8271
1124,308,2,4,1255,25307,0,12,18065
576,265,2,4,3675,19873,5,11,18549
1169,129,1,3,0,46820,3,13,21429
515,374,2,5,348,30329,7,13,21429
496,309,2,4,1412,29909,0,12,1273
787,425,1,2,18426,18769,7,13,21429
549,376,2,4,451,24647,0,0,9230
1042,457,1,3,174,22340,3,13,21429
329,383,1,0,5731,15386,5,0,11834
545,315,1,0,2169,17542,5,7,8724
1210,177,1,0,4497,20560,5,1,3683
1065,418,2,3,0,24121,3,13,21429
836,173,1,2,2262,60199,7,13,21429
207,377,2,5,2387,31752,7,3,661
303,269,1,2,3353,26260,7,3,21429
188,337,2,2,18180,61896,7,13,21429
413,443,1,0,3107,23971,5,0,12441
551,463,1,3,160,17985,3,13,21429
95,67,1,2,234,62618,3,13,21429
1208,128,1,2,27995,64892,7,13,21429
672,242,1,0,5211,27080,5,10,9257
640,207,1,0,3949,25623,5,0,9100
876,366,1,3,98,29478,3,13,21429
50,436,2,4,777,25114,5,7,10095
99,446,1,3,91,25062,3,13,21429
952,347,2,4,2804,16492,5,5,6539
1116,238,2,2,3469,22567,7,13,21429
465,374,2,4,3123,42442,0,12,16855
459,295,1,2,19368,63030,7,13,21429
