account_id,date,type,operation,amount,balance,k_symbol,bank,account
A0000001133,1993-08-04,debit,transer_to_another_bank,3645,23340,household,QR,69850820.0
A0000002330,1994-02-03,debit,transer_to_another_bank,3399,23894,,YZ,8464664.0
A0000002991,1994-02-06,debit,withdraw_cash,667,38033,,,
A0000010451,1994-01-16,debit,withdraw_cash,23786,64089,,,
A0000002199,1994-02-04,debit,transer_to_another_bank,1568,40091,household,YZ,16008741.0
A0000000787,1993-06-20,credit,deposit,7290,97032,,,
A0000000435,1994-01-28,credit,collection_from_another_bank,7124,28239,pension,EF,82146298.0
A0000010131,1994-01-20,credit,collection_from_another_bank,31549,19789,,KL,
A0000002623,1994-01-29,credit,interest_pmt,126,54223,interest_pmt,,
A0000001666,1994-02-05,credit,collection_from_another_bank,4069,24807,pension,EF,41079390.0
A0000003818,1993-07-22,credit,collection_from_another_bank,7394,39365,pension,EF,9670401.0
A0000008564,1993-10-12,credit,collection_from_another_bank,9213,29752,pension,OP,49130755.0
A0000000432,1993-09-18,debit,withdraw_cash,1145,25261,,,
A0000003117,1994-01-31,debit,transer_to_another_bank,3998,17693,household,UV,2995044.0
A0000003223,1993-05-28,credit,interest_pmt,198,24671,interest_pmt,,
A0000001378,1993-09-28,debit,withdraw_cash,1487,25462,,,
A0000000115,1994-04-07,credit,deposit,7385,25375,,,
A0000002175,1993-10-21,debit,transer_to_another_bank,4697,14317,household,YZ,53641200.0
A0000000493,1993-11-17,credit,collection_from_another_bank,8552,19263,pension,UV,37624383.0
A0000005442,1993-10-26,credit,collection_from_another_bank,6894,27615,pension,OP,13973546.0
A0000002010,1993-07-27,debit,transer_to_another_bank,3669,46303,,OP,83567636.0
A0000001123,1993-12-25,debit,withdraw_cash,0,14967,,,
A0000000542,1993-10-29,credit,interest_pmt,276,63294,interest_pmt,,
A0000001157,1993-05-23,credit,deposit,1271,31235,,,
A0000002330,1994-02-12,debit,transer_to_another_bank,213,11049,insurrance_pmt,YZ,4588097.0
A0000001157,1994-01-17,debit,withdraw_cash,4113,24682,,,
A0000000419,1994-01-31,credit,collection_from_another_bank,2976,9087,,KL,80508869.0
A0000003146,1993-11-25,debit,transer_to_another_bank,244,20139,insurrance_pmt,ST,29001635.0
A0000001487,1993-10-21,credit,collection_from_another_bank,6008,28331,pension,UV,99790232.0
A0000009188,1993-06-09,credit,interest_pmt,14186,61690,,,
A0000000425,1993-11-03,debit,transer_to_another_bank,2032,53736,household,YZ,94842952.0
A0000003788,1993-06-03,credit,deposit,3443,20703,,,
A0000002902,1993-07-16,credit,deposit,21262,60096,,,
A0000004093,1993-10-01,debit,deposit,1657,12678,,,
A0000008041,1994-02-04,debit,transer_to_another_bank,200,19702,interest_pmt,YZ,84062218.0
A0000002419,1993-10-14,debit,transer_to_another_bank,84,33367,,YZ,
A0000000866,1993-09-10,credit,collection_from_another_bank,3707,18562,pension,KL,90810441.0
A0000001874,1993-12-11,credit,collection_from_another_bank,5078,29440,pension,CD,40635764.0
A0000006040,1993-12-12,credit,deposit,2165,34498,,,
A0000002779,1993-12-06,credit,collection_from_another_bank,4567,60606,pension,UV,53580081.0
A0000001513,1994-04-08,credit,withdraw_cash,19741,42253,,,
A0000001404,1993-05-17,credit,interest_pmt,150,54278,interest_pmt,,
A0000001297,1994-01-09,credit,collection_from_another_bank,18967,19671,pension,KL,46153497.0
A0000000300,1993-11-03,credit,collection_from_another_bank,5741,95445,pension,UV,63000541.0
A0000000830,1993-11-14,debit,transer_to_another_bank,204,54674,household,YZ,46736180.0
A0000003284,1994-03-06,credit,deposit,529,16853,,,
A0000000212,1994-04-05,credit,interest_pmt,181,19662,interest_pmt,,
A0000007485,1994-01-25,credit,collection_from_another_bank,547,18792,,CD,38624727.0
A0000002068,1993-11-02,debit,transer_to_another_bank,2388,44943,household,YZ,51120805.0
A0000001225,1993-10-17,credit,collection_from_another_bank,5015,27390,pension,OP,14418650.0
A0000006715,1994-02-09,debit,transer_to_another_bank,323,18467,,ST,37661731.0
A0000000033,1994-01-30,cash_withdraw,withdraw_cash,788,13440,,,
A0000008321,1994-03-13,debit,withdraw_cash,37373,40394,,,
A0000003352,1993-06-12,credit,interest_pmt,0,11828,interest_pmt,,
A0000010440,1993-10-28,credit,interest_pmt,185,53938,interest_pmt,,
A0000003566,1993-09-19,credit,interest_pmt,16,33594,interest_pmt,,
A0000005313,1994-01-31,debit,withdraw_cash,4371,78006,,,
A0000003087,1994-01-17,debit,transer_to_another_bank,0,25819,,UV,55758672.0
A0000001018,1994-03-04,credit,interest_pmt,148,54022,interest_pmt,,
A0000002582,1994-02-03,debit,transer_to_another_bank,2965,24232,household,AB,16119492.0
A0000003000,1993-11-10,credit,interest_pmt,24,39019,interest_pmt,,
A0000001831,1994-01-26,credit,interest_pmt,191,14689,interest_pmt,,
A0000002705,1994-02-03,debit,transer_to_another_bank,8,14565,,UV,7729125.0
A0000003687,1993-11-11,debit,transer_to_another_bank,1817,28719,household,YZ,84037089.0
A0000000381,1993-12-31,credit,interest_pmt,0,38088,interest_pmt,,
A0000009188,1993-11-14,credit,deposit,7387,19938,,,
A0000000942,1993-12-09,debit,transer_to_another_bank,6933,25834,service,YZ,78523957.0
A0000001837,1993-12-11,credit,interest_pmt,90,55578,interest_pmt,,
A0000000306,1994-01-22,debit,transer_to_another_bank,218,25574,household,YZ,4917139.0
A0000000744,1994-01-29,debit,withdraw_cash,873,55379,,,
A0000001493,1993-10-29,credit,collection_from_another_bank,6109,15844,pension,OP,69885569.0
A0000001006,1994-01-04,debit,transer_to_another_bank,185,25540,service,YZ,27884578.0
A0000000969,1994-02-01,credit,collection_from_another_bank,4232,14846,,IJ,11861372.0
A0000004079,1994-04-15,debit,transer_to_another_bank,384,80936,household,YZ,10778803.0
A0000000034,1993-12-10,debit,transer_to_another_bank,796,13594,household,IJ,41088736.0
A0000000163,1993-09-04,credit,collection_from_another_bank,9388,20558,pension,MN,82919829.0
A0000002928,1993-09-06,debit,transer_to_another_bank,1392,20926,,QR,87075221.0
A0000001000,1994-02-05,debit,transer_to_another_bank,1761,9888,,OP,89687889.0
A0000000866,1994-04-08,debit,withdraw_cash,1304,39608,,YZ,
A0000002479,1994-01-01,credit,deposit,4042,63959,,,
A0000001018,1993-10-07,debit,transer_to_another_bank,125,20308,service,YZ,2587175.0
A0000001782,1994-01-16,debit,transer_to_another_bank,0,15871,,IJ,
A0000000162,1993-05-31,credit,interest_pmt,186,14922,interest_pmt,,
A0000000235,1994-04-05,cash_withdraw,deposit,4306,46281,,,
A0000000892,1993-10-28,debit,transer_to_another_bank,388,57600,,YZ,2754378.0
A0000000816,1994-01-23,debit,withdraw_cash,1049,23353,,OP,72718292.0
A0000002770,1993-10-11,debit,transer_to_another_bank,1339,47676,,OP,26179212.0
A0000002396,1993-08-17,credit,collection_from_another_bank,10660,55374,pension,IJ,69630121.0
A0000003871,1994-01-22,debit,withdraw_cash,803,19164,,,0.0
A0000001675,1994-02-06,credit,interest_pmt,0,37325,interest_pmt,,
A0000003713,1994-01-30,debit,withdraw_cash,349,15482,,,
A0000002315,1994-02-02,credit,collection_from_another_bank,5473,20489,pension,YZ,80010622.0
A0000003050,1993-10-27,credit,deposit,30451,33489,,,
A0000003036,1994-02-03,debit,transer_to_another_bank,3430,28682,household,YZ,56361120.0
A0000003651,1993-06-29,credit,collection_from_another_bank,5079,18888,pension,EF,29172384.0
A0000002175,1993-11-02,debit,transer_to_another_bank,7195,60204,household,YZ,60511863.0
A0000001019,1994-02-08,debit,transer_to_another_bank,4711,95079,,OP,13537359.0
A0000001412,1994-02-07,credit,collection_from_another_bank,3680,20917,pension,EF,78620892.0
A0000000239,1994-02-10,credit,deposit,5810,2245,,,
A0000001999,1993-09-30,credit,deposit,98,29358,,,
A0000005270,1994-01-21,debit,transer_to_another_bank,182,26730,household,OP,55758672.0
A0000002867,1993-09-24,debit,transer_to_another_bank,99,43101,,MN,60921382.0
A0000000485,1993-11-10,credit,collection_from_another_bank,6070,25170,pension,MN,60511863.0
A0000001918,1994-01-06,credit,deposit,445,2312,,,
A0000006030,1993-06-12,credit,interest_pmt,0,21817,interest_pmt,,
A0000000274,1993-10-19,debit,deposit,5761,19916,,,69381344.0
A0000003292,1993-05-20,debit,withdraw_cash,246,39009,,,
A0000003505,1994-04-08,debit,transer_to_another_bank,1961,18828,,KL,59883838.0
A0000000395,1994-03-07,credit,deposit,1744,64845,,,
A0000002962,1993-10-31,debit,transer_to_another_bank,373,24846,service,YZ,
A0000001851,1993-09-13,credit,deposit,12939,65718,,,
A0000001726,1994-01-06,debit,transer_to_another_bank,8900,15235,pension,AB,99495708.0
A0000000146,1994-04-10,debit,collection_from_another_bank,7886,30390,pension,EF,64548426.0
A0000010911,1993-05-17,credit,deposit,0,27478,,,
A0000001401,1993-08-03,credit,deposit,19973,64306,,,
A0000009236,1993-06-14,credit,interest_pmt,15,17069,interest_pmt,,
A0000003152,1994-01-24,credit,interest_pmt,60,13592,pension,,
A0000003969,1994-04-09,credit,deposit,1154,64783,,,
A0000000494,1993-12-02,debit,withdraw_cash,4337,42581,,,
A0000001837,1993-10-30,credit,deposit,1661,79414,,,
A0000002951,1993-11-08,credit,deposit,2287,16705,,,
A0000007401,1994-04-11,credit,deposit,3428,15774,,,
A0000000764,1993-10-05,debit,withdraw_cash,887,12751,,,
A0000000009,1993-08-06,debit,transer_to_another_bank,4317,29822,household,YZ,2504826.0
A0000002429,1993-06-24,credit,deposit,68,27639,,,
A0000000396,1993-06-26,debit,collection_from_another_bank,3754,54673,insurrance_pmt,IJ,49556386.0
A0000003514,1994-03-06,credit,collection_from_another_bank,5449,22634,pension,GH,83610647.0
A0000000861,1993-09-05,debit,transer_to_another_bank,186,37473,household,YZ,64765941.0
A0000009236,1994-03-09,credit,interest_pmt,290,42089,interest_pmt,,
A0000000102,1994-03-15,credit,collection_from_another_bank,5576,18311,pension,OP,1493776.0
A0000001902,1993-08-04,credit,collection_from_another_bank,5529,28891,pension,EF,9670401.0
A0000008519,1993-12-29,debit,withdraw_cash,1583,29406,,,
A0000008519,1994-01-08,debit,withdraw_cash,1131,40719,,,
A0000000163,1993-06-27,credit,interest_pmt,19328,54900,,,
A0000011021,1993-10-25,debit,withdraw_cash,233,19716,service,,
A0000001630,1993-11-03,credit,deposit,1145,64003,,,
A0000002050,1994-01-22,debit,withdraw_cash,3599,14325,,,
A0000003078,1993-10-21,debit,transer_to_another_bank,4804,20937,insurrance_pmt,YZ,86112963.0
A0000000737,1994-03-02,credit,interest_pmt,54,15458,interest_pmt,,
A0000008073,1993-09-10,credit,deposit,1080,1642,,,
A0000001132,1993-06-19,credit,deposit,20585,42744,,,
A0000001159,1993-12-12,credit,deposit,14383,4124,,,
A0000003361,1993-10-29,debit,transer_to_another_bank,2075,43133,insurrance_pmt,YZ,90743112.0
A0000002991,1994-01-29,debit,transer_to_another_bank,482,16605,insurrance_pmt,KL,93325268.0
A0000000196,1994-01-24,debit,withdraw_cash,3262,29568,,MN,4004806.0
A0000001987,1993-05-07,credit,collection_from_another_bank,7967,37234,pension,OP,43027007.0
A0000000086,1993-10-01,credit,interest_pmt,32,41125,interest_pmt,,
A0000007401,1993-05-30,credit,deposit,2990,25418,,,
A0000003748,1994-01-18,credit,collection_from_another_bank,41432,17216,,,24612278.0
A0000002508,1994-02-12,credit,collection_from_another_bank,4371,28814,pension,IJ,42194247.0
A0000000035,1994-01-28,debit,transer_to_another_bank,1215,19264,,UV,62614697.0
A0000001535,1993-06-09,credit,interest_pmt,112,42495,interest_pmt,,
A0000003693,1993-10-29,credit,deposit,4517,30531,,,
A0000000047,1993-06-06,credit,deposit,911,57343,,,
A0000003837,1994-02-14,credit,collection_from_another_bank,5046,20746,pension,EF,51452183.0
A0000002396,1994-02-06,debit,transer_to_another_bank,3999,13808,insurrance_pmt,WX,24230474.0
A0000001617,1994-01-19,debit,withdraw_cash,1301,11766,,,
A0000005313,1993-05-31,credit,deposit,4218,55756,,,
A0000001806,1993-11-09,credit,collection_from_another_bank,6847,27079,pension,EF,41624492.0
A0000000738,1993-10-28,credit,deposit,1312,45773,,,
A0000001926,1993-11-09,debit,transer_to_another_bank,274,35962,household,YZ,59559762.0
A0000001773,1993-08-04,debit,withdraw_cash,15268,56279,,,
A0000000886,1993-10-02,debit,transer_to_another_bank,295,25469,household,OP,33896279.0
A0000008564,1993-11-08,debit,transer_to_another_bank,78,28849,insurrance_pmt,YZ,41213739.0
A0000001200,1994-04-07,debit,transer_to_another_bank,5082,38339,household,YZ,49404096.0
A0000002771,1993-06-15,credit,deposit,208,17556,,,
A0000001161,1994-01-31,debit,transer_to_another_bank,3716,22260,household,YZ,78292494.0
A0000001429,1994-01-13,credit,deposit,979,25538,,,
A0000004318,1994-01-17,debit,withdraw_cash,99,34890,,,
A0000003704,1994-04-10,debit,transer_to_another_bank,2351,21803,,OP,19595277.0
A0000001896,1994-01-28,debit,transer_to_another_bank,5415,16910,,MN,59639334.0
A0000001200,1993-10-20,credit,interest_pmt,58,71094,interest_pmt,,
A0000002434,1993-11-10,debit,withdraw_cash,579,69408,,,
A0000001775,1993-05-24,credit,interest_pmt,130,31757,interest_pmt,,
A0000001201,1994-04-08,credit,deposit,22208,52929,,,
A0000001637,1993-09-09,credit,collection_from_another_bank,9805,29871,pension,EF,73621487.0
A0000000443,1993-10-13,credit,deposit,1342,2501,,,
A0000001136,1994-01-30,credit,interest_pmt,3,19839,interest_pmt,,
A0000003844,1993-07-12,credit,deposit,1908,3885,,,
A0000001197,1993-11-07,debit,transer_to_another_bank,309,27190,service,YZ,
A0000008519,1993-10-31,debit,transer_to_another_bank,278,43416,household,YZ,54732525.0
A0000002738,1993-07-27,credit,interest_pmt,67,41462,interest_pmt,,
A0000003850,1994-03-27,debit,transer_to_another_bank,3545,12265,,MN,2865469.0
A0000000112,1994-02-04,debit,withdraw_cash,6508,28519,,,
A0000001713,1993-06-13,credit,deposit,14409,66750,,,
A0000001699,1993-08-09,credit,collection_from_another_bank,5016,21179,pension,EF,67477196.0
A0000002711,1993-11-09,debit,withdraw_cash,4419,42901,,,
A0000000239,1994-01-12,credit,interest_pmt,6567,29419,interest_pmt,,
A0000000721,1994-02-08,debit,transer_to_another_bank,1364,20471,household,YZ,62236136.0
A0000000751,1993-11-06,credit,collection_from_another_bank,7789,24942,pension,EF,81572884.0
A0000007485,1993-09-27,credit,interest_pmt,0,23939,interest_pmt,,
A0000009472,1993-09-27,credit,collection_from_another_bank,7902,9630,pension,UV,5454445.0
A0000003977,1993-10-09,debit,transer_to_another_bank,4434,13880,household,YZ,71194147.0
A0000002186,1994-01-31,debit,withdraw_cash,3914,16004,,,
A0000006701,1993-12-12,credit,deposit,1280,46478,,,
A0000000863,1994-01-31,credit,deposit,14300,764,,,
A0000003028,1994-02-02,debit,transer_to_another_bank,3920,15940,,OP,78708076.0
A0000002330,1993-10-22,debit,transer_to_another_bank,307,65124,household,YZ,1589578.0
A0000001179,1993-06-02,credit,collection_from_another_bank,4650,17966,pension,CD,
A0000001937,1993-06-26,credit,deposit,378,24691,,,
A0000002987,1994-01-22,credit,collection_from_another_bank,6596,35961,,,29816907.0
A0000000465,1994-01-09,credit,collection_from_another_bank,2765,15470,pension,WX,40250009.0
A0000002176,1993-10-15,debit,transer_to_another_bank,239,29487,household,YZ,88522523.0
A0000003435,1993-05-24,credit,deposit,13297,69201,,,
A0000000015,1993-12-03,debit,transer_to_another_bank,7792,41179,household,YZ,32907408.0
A0000003982,1993-11-09,credit,deposit,304,17917,,,
A0000001468,1994-01-11,credit,deposit,791,24927,,,
A0000000408,1994-01-05,debit,withdraw_cash,594,29649,,,
A0000004478,1993-10-03,debit,transer_to_another_bank,196,18490,household,YZ,57132226.0
A0000000944,1993-10-27,credit,interest_pmt,91,22599,interest_pmt,,
A0000008519,1993-09-23,credit,interest_pmt,53,16493,interest_pmt,,
A0000003047,1994-04-04,credit,collection_from_another_bank,8647,17950,pension,EF,84387933.0
A0000000096,1994-04-04,debit,transer_to_another_bank,133,12716,service,YZ,8467102.0
A0000003302,1994-03-31,debit,transer_to_another_bank,3577,15937,pension,QR,27204734.0
A0000007753,1993-10-15,credit,deposit,1388,67531,,,
A0000000370,1994-01-23,debit,transer_to_another_bank,1676,10255,household,UV,70984434.0
A0000002925,1993-06-06,credit,collection_from_another_bank,1503,24316,interest_pmt,,
A0000003483,1993-07-30,debit,transer_to_another_bank,4430,16216,,OP,79180401.0
A0000002823,1993-12-11,debit,transer_to_another_bank,4582,24254,household,YZ,89103406.0
A0000003157,1994-02-10,debit,withdraw_cash,4247,42487,,,99452262.0
A0000003380,1994-02-26,debit,transer_to_another_bank,6761,17456,insurrance_pmt,OP,59535497.0
A0000000623,1994-02-13,debit,transer_to_another_bank,3946,16582,,OP,73939931.0
A0000001822,1993-12-12,credit,interest_pmt,154,16528,interest_pmt,,
A0000001701,1993-06-17,debit,deposit,1481,62790,,,
A0000008051,1993-11-30,credit,interest_pmt,144,52736,interest_pmt,,
A0000003287,1993-11-11,credit,deposit,1202,54039,,,
A0000002814,1993-10-19,credit,collection_from_another_bank,5134,21350,pension,EF,71194147.0
A0000004659,1994-02-07,credit,deposit,745,708,,,
A0000001671,1993-04-02,credit,collection_from_another_bank,4224,20038,pension,EF,73939931.0
A0000010440,1993-06-23,credit,deposit,18865,52606,,,
A0000002861,1994-04-05,credit,collection_from_another_bank,0,19457,pension,EF,72995984.0
A0000010451,1993-05-18,credit,interest_pmt,153,13618,interest_pmt,,
A0000000978,1994-03-10,debit,transer_to_another_bank,10025,26311,pension,WX,87075221.0
A0000000485,1994-04-01,debit,withdraw_cash,495,10803,,,
A0000006897,1993-06-17,credit,interest_pmt,0,10995,interest_pmt,,
A0000001039,1993-11-30,debit,transer_to_another_bank,3592,72472,,IJ,68641763.0
A0000002137,1993-07-22,credit,interest_pmt,63,28324,interest_pmt,,
A0000003001,1994-01-28,credit,interest_pmt,12,38678,interest_pmt,,
A0000001050,1993-08-13,credit,deposit,1556,39819,,,
A0000000023,1993-11-02,credit,deposit,5471,61437,,,
A0000003064,1993-10-11,credit,interest_pmt,114,58995,interest_pmt,,
A0000011021,1994-01-20,debit,transer_to_another_bank,2406,29202,,,
A0000002789,1994-01-26,debit,withdraw_cash,603,23846,,,
A0000000040,1993-10-27,credit,collection_from_another_bank,1875,52779,pension,OP,70831024.0
A0000000751,1994-01-26,credit,collection_from_another_bank,4744,21559,pension,,
A0000003480,1993-06-08,credit,deposit,1588,57998,,,
A0000001861,1994-04-13,credit,deposit,2092,73665,,,
A0000009703,1993-09-04,credit,interest_pmt,0,49971,interest_pmt,,
A0000001023,1993-12-08,credit,interest_pmt,255,55915,interest_pmt,,
A0000004318,1993-12-06,debit,transer_to_another_bank,771,22340,,OP,77658992.0
A0000003133,1993-12-28,debit,withdraw_cash,2089,47798,service,,
A0000002714,1993-10-26,credit,interest_pmt,99,20683,interest_pmt,,
A0000000023,1993-12-01,credit,deposit,1662,38554,,,
A0000001701,1994-04-01,debit,transer_to_another_bank,6142,59048,household,YZ,73301529.0
A0000000096,1994-01-09,credit,interest_pmt,0,26330,,,
A0000001726,1993-10-20,debit,transer_to_another_bank,5687,39939,household,YZ,77745967.0
A0000003213,1994-02-02,credit,collection_from_another_bank,44659,16209,pension,EF,69967859.0
A0000003592,1993-06-06,credit,collection_from_another_bank,11409,13555,pension,EF,58973252.0
A0000002010,1994-04-07,debit,transer_to_another_bank,6686,40988,household,UV,96896516.0
A0000000146,1994-03-07,credit,collection_from_another_bank,25693,19853,pension,EF,18685001.0
A0000001952,1993-10-13,debit,transer_to_another_bank,7493,30392,household,OP,34328079.0
A0000010906,1994-01-30,credit,interest_pmt,58,32525,interest_pmt,,
A0000006030,1994-03-08,debit,transer_to_another_bank,2820,64797,insurrance_pmt,YZ,46227514.0
A0000001422,1993-10-02,credit,collection_from_another_bank,4826,40387,pension,EF,2533764.0
A0000003050,1993-11-01,credit,deposit,418,61860,,,
A0000002022,1994-04-02,debit,transer_to_another_bank,215,25844,insurrance_pmt,YZ,41624492.0
A0000000882,1994-01-27,debit,transer_to_another_bank,1278,25415,,UV,71194147.0
A0000000423,1994-04-06,credit,collection_from_another_bank,4277,37953,pension,YZ,75135111.0
A0000005366,1993-09-25,debit,transer_to_another_bank,3065,23688,,,87715136.0
A0000000640,1994-01-24,debit,transer_to_another_bank,1513,15621,household,CD,87381881.0
A0000001786,1993-10-29,debit,transer_to_another_bank,0,19311,,MN,94022661.0
A0000001429,1994-04-12,credit,deposit,979,21093,,,
A0000003617,1993-11-08,credit,collection_from_another_bank,5270,22083,pension,IJ,33740347.0
A0000003704,1994-04-12,debit,transer_to_another_bank,5872,32287,pension,MN,80269753.0
A0000001730,1994-03-01,debit,collection_from_another_bank,2485,21051,,,42463767.0
A0000000023,1993-06-16,credit,deposit,1316,19381,,,73939931.0
A0000001601,1994-02-01,debit,withdraw_cash,14419,19708,,,
A0000001896,1993-11-18,credit,deposit,2950,2704,,,
A0000001018,1993-08-05,debit,withdraw_cash,8449,32559,,,
A0000003145,1994-02-07,debit,transer_to_another_bank,5712,16505,,,28556400.0
A0000000494,1994-01-10,debit,transer_to_another_bank,3175,57537,household,YZ,54766887.0
A0000001366,1993-09-29,debit,transer_to_another_bank,2510,23843,,OP,
A0000001688,1994-02-10,debit,transer_to_another_bank,352,18025,,UV,73481118.0
A0000011265,1993-10-24,debit,transer_to_another_bank,253,67957,,YZ,64733224.0
A0000002926,1993-10-19,debit,collection_from_another_bank,740,14962,,,14418357.0
A0000003713,1993-10-08,debit,withdraw_cash,19,15626,household,,
A0000001127,1993-12-23,debit,withdraw_cash,7462,43150,,,
A0000003972,1994-01-26,debit,transer_to_another_bank,4388,39147,household,OP,4203528.0
A0000003078,1993-10-18,credit,deposit,13592,55640,,,
A0000002423,1994-01-29,cash_withdraw,collection_from_another_bank,1539,18149,pension,KL,36140710.0
A0000000428,1994-03-05,credit,collection_from_another_bank,8162,21363,pension,UV,66125869.0
A0000001909,1994-01-20,debit,transer_to_another_bank,6147,20466,,UV,56978738.0
A0000001775,1994-01-07,credit,interest_pmt,88,36706,interest_pmt,,
A0000002110,1993-12-26,credit,collection_from_another_bank,641,40144,,GH,77844226.0
A0000002128,1993-07-26,credit,deposit,14496,25736,,,
A0000000104,1993-12-04,debit,transer_to_another_bank,2334,34576,household,YZ,70292973.0
A0000006555,1993-12-07,credit,interest_pmt,152,57838,interest_pmt,,
A0000003171,1994-04-01,debit,transer_to_another_bank,916,21806,,OP,42988401.0
A0000002189,1993-12-05,credit,collection_from_another_bank,9742,23337,pension,OP,40635764.0
A0000003822,1994-01-06,debit,transer_to_another_bank,1338,15483,,UV,90025215.0
A0000003435,1993-06-03,credit,interest_pmt,0,39510,interest_pmt,,
A0000001743,1994-02-09,credit,collection_from_another_bank,5877,104304,pension,OP,58325630.0
A0000005313,1993-09-07,credit,collection_from_another_bank,7880,27968,pension,EF,89962917.0
A0000009833,1993-06-15,credit,interest_pmt,10721,20250,,,
A0000009591,1993-07-24,credit,deposit,1662,24048,,,
A0000008261,1994-02-06,credit,deposit,3173,1084,,,
A0000003319,1993-08-02,credit,collection_from_another_bank,6065,58517,pension,IJ,10887700.0
A0000002256,1993-06-17,credit,collection_from_another_bank,5699,21287,pension,IJ,15704101.0
A0000002915,1994-02-06,credit,collection_from_another_bank,5596,16357,pension,AB,57071173.0
A0000002581,1994-03-28,debit,transer_to_another_bank,222,17939,household,YZ,7372451.0
A0000000163,1994-04-12,credit,collection_from_another_bank,6158,25694,pension,IJ,49405068.0
A0000004159,1993-07-27,credit,interest_pmt,191,14038,interest_pmt,,
A0000000225,1993-12-11,debit,transer_to_another_bank,1840,16037,household,YZ,95490520.0
